gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,GO.Focus.function,Percent_in_cells
CDH8,-0.399698503,4.662194464,-1.231082241,0.225198789,0.365161772,-6.298502951,Matrisome/cell adhesion/binding/signaling,0.040595515
AC008543.5,-0.644609266,-1.655031068,-1.23101186,0.225224838,0.365185156,-5.288216349,NA,0.000441757
AC002057.1,0.48755432,-1.2430099,1.230943651,0.225250085,0.365207239,-5.409637258,NA,0.001318678
SLC2A11,-0.363052966,3.688567209,-1.23081365,0.22529821,0.36526641,-6.032736152,Transport,0.031048283
RPL8,0.428084138,4.833506067,1.230371215,0.225462053,0.365494306,-6.388452119,NA,0.076819611
YDJC,-0.461607443,-0.015861558,-1.23038938,0.225455324,0.365494306,-5.502295897,NA,0.002057138
DYRK1A,-0.143179194,8.264942923,-1.229934145,0.225623995,0.365737952,-7.085205897,Development (differentiation),0.385159593
AC016588.2,-0.292432508,2.020113713,-1.229845615,0.225656807,0.365763762,-5.794211995,NA,0.009837341
AC100863.1,0.373123126,0.829590651,1.229828343,0.22566321,0.365763762,-5.709756356,NA,0.004476913
CDH15,-0.444527143,0.078429203,-1.22975553,0.2256902,0.365788632,-5.551797305,Matrisome/cell adhesion/binding/signaling,0.001832963
ANKRD20A4,0.323580441,1.410115366,1.229688729,0.225714963,0.36580989,-5.770087317,NA,0.007839543
ZNF135,0.19380982,4.612707772,1.22961339,0.225742895,0.36583628,-6.284699921,NA,0.065742713
AL033381.1,-0.504066234,0.22611845,-1.229503819,0.225783522,0.365883241,-5.564990609,NA,0.001898897
AL390778.1,-0.475812042,-0.635427899,-1.229320261,0.225851595,0.36597467,-5.459078015,NA,0.001173624
AC099654.16,-0.60661604,-1.01739627,-1.229169579,0.225907487,0.366027468,-5.39397347,NA,0.000857141
LMO7-AS1,0.334862903,2.587527832,1.229176512,0.225904915,0.366027468,-5.949178269,NA,0.013905464
PCYT2,-0.58752979,1.981322449,-1.229105615,0.225931216,0.366047032,-5.775736999,Metabolism (other),0.008762618
AL391730.2,-0.497341948,-0.486785676,-1.229031927,0.225958555,0.366066744,-5.457261029,NA,0.00116703
LANCL1,0.154063163,5.164324612,1.229009989,0.225966694,0.366066744,-6.402697763,NA,0.083834981
AC114689.3,-0.754320384,5.484461433,-1.227999442,0.22634187,0.366636707,-6.413375186,NA,0.053419663
