"","X.1","X","show","Aggregated","pathway","gs_number.x","gs_description.x","gs_number.y","gs_description.y","pval","padj","log2err","ES","NES","size","leadingEdge"
"884","8047","8047",NA,NA,"GOCC_ENDOSOME","GO:0005768","A vacuole to which materials ingested by endocytosis are delivered. [ISBN:0198506732, PMID:19696797]","GO:0005768","A vacuole to which materials ingested by endocytosis are delivered. [ISBN:0198506732, PMID:19696797]","0.263736263736264","1","0.0762797180809272","-0.413077143253282","-1.08323347852875","61","c(""ASAH1"", ""RPS27A"", ""MGRN1"", ""ABHD17C"", ""AP1AR"", ""SPHK1"", ""STEAP1"", ""TGFBR1"", ""CD8B"", ""ST8SIA2"", ""TYRP1"", ""NOX1"", ""SLC5A1"", ""TGFBRAP1"", ""VPS29"", ""PRAF2"", ""RHOB"", ""CARMIL2"", ""GALNTL5"", ""SLA2"", ""MVB12A"", ""RUFY2"", ""TAB1"", ""OSBPL11"", ""ATG9A"")"
"885","8049","8049",NA,NA,"GOCC_ENDOSOME_MEMBRANE","GO:0010008","The lipid bilayer surrounding an endosome. [GOC:mah]","GO:0010008","The lipid bilayer surrounding an endosome. [GOC:mah]","0.565434565434565","1","0.0400031517498194","-0.380338111523726","-0.971794423135317","39","c(""RPS27A"", ""ABHD17C"", ""SPHK1"", ""STEAP1"", ""CD8B"", ""TYRP1"", ""VPS29"", ""PRAF2"", ""RHOB"", ""GALNTL5"", ""SLA2"", ""MVB12A"", ""TAB1"", ""OSBPL11"", ""ATG9A"", ""TF"", ""VPS45"", ""OPTN"", ""TMEM30A"", ""APH1B"")"
"886","8050","8050",NA,NA,"GOCC_ENVELOPE","GO:0031975","A multilayered structure surrounding all or part of a cell; encompasses one or more lipid bilayers, and may include a cell wall layer; also includes the space between layers. [GOC:mah, GOC:pz]","GO:0031975","A multilayered structure surrounding all or part of a cell; encompasses one or more lipid bilayers, and may include a cell wall layer; also includes the space between layers. [GOC:mah, GOC:pz]","0.965034965034965","1","0.0086840800745758","-0.292932511207109","-0.772913134994211","70","c(""RPS27A"", ""HIGD2A"", ""GTPBP4"", ""DTL"", ""FOXRED1"", ""HCCS"", ""MTG1"", ""MTFP1"", ""MNS1"", ""SLC25A31"", ""MRPL49"", ""TIMM17B"", ""SLC25A24"", ""BRAP"", ""NDUFAF3"", ""MTCH2"", ""GRPEL2"", ""NDUFA4"", ""TYMS"", ""MRPL34"", ""FECH"", ""NDUFB4"", ""MTDH"", ""XPO7"", ""NUP133"", ""FUNDC1"", ""MRPL19"", ""ACAD9"", ""MRPL24"", ""ATAD3A"", ""SCO2"", ""ATCAY"", ""PRELID3A"", ""NAPEPLD"", ""VPS13C"", ""PTCD3"", ""MIEF2"", ""SPATA18"", ""MGST3"", ""TMEM126B"", ""YBX1"")"
"887","8069","8069",NA,NA,"GOCC_EXOCYTIC_VESICLE","GO:0070382","A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis. [GOC:kad, GOC:mah]","GO:0070382","A transport vesicle that mediates transport from an intracellular compartment to the plasma membrane, and fuses with the plasma membrane to release various cargo molecules, such as proteins or hormones, by exocytosis. [GOC:kad, GOC:mah]","0.969601677148847","1","0.0130773356900516","-0.270979006806606","-0.590406797695016","10","c(""SYNGR3"", ""SNAPIN"", ""VPS45"", ""NKD2"", ""TMED9"", ""RAB5B"", ""BACE1"")"
"888","8073","8073",NA,NA,"GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE","GO:0009897","The leaflet of the plasma membrane that faces away from the cytoplasm and any proteins embedded or anchored in it or attached to its surface. [GOC:dos, GOC:tb]","GO:0009897","The leaflet of the plasma membrane that faces away from the cytoplasm and any proteins embedded or anchored in it or attached to its surface. [GOC:dos, GOC:tb]","0.688755020080321","1","0.030918431706181","-0.37520038812899","-0.903360669537372","22","c(""DNAI2"", ""ITGAL"", ""THBD"", ""CD200R1L"", ""SLAMF1"", ""CD200R1"", ""IL1RL1"", ""TF"", ""CCR9"", ""CD40"", ""IL12RB2"", ""GSR"", ""IGSF21"", ""CSF2RA"", ""AZGP1"", ""IL12RB1"", ""OSMR"", ""SELP"")"
"889","8078","8078",NA,NA,"GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE","GO:0019898","The component of a membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:dos, GOC:jl, GOC:mah]","GO:0019898","The component of a membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:dos, GOC:jl, GOC:mah]","0.730653266331658","1","0.0280106629226489","-0.364574610632889","-0.870915807452495","20","c(""FMR1"", ""SOCS7"", ""MMP27"", ""CARMIL2"", ""SLA2"", ""MYZAP"", ""SOCS3"", ""TF"", ""PLEKHA4"", ""CDH1"", ""SOCS1"", ""CTNNB1"", ""VPS13C"", ""PML"")"
"890","8094","8094",NA,NA,"GOCC_FIBRILLAR_CENTER","GO:0001650","A structure found most metazoan nucleoli, but not usually found in lower eukaryotes; surrounded by the dense fibrillar component; the zone of transcription from multiple copies of the pre-rRNA genes is in the border region between these two structures. [PMID:10754561]","GO:0001650","A structure found most metazoan nucleoli, but not usually found in lower eukaryotes; surrounded by the dense fibrillar component; the zone of transcription from multiple copies of the pre-rRNA genes is in the border region between these two structures. [PMID:10754561]","0.875","1","0.219250346703755","0.264","0.769397560374894","10","c(""MRI1"", ""IMP4"", ""UTP15"", ""DDX11"", ""TERF1"", ""THAP1"", ""RNMT"", ""MTDH"", ""CC2D1A"", ""COIL"")"
"891","8097","8097",NA,NA,"GOCC_FICOLIN_1_RICH_GRANULE","GO:0101002","Highly exocytosable gelatinase-poor granules found in neutrophils and rich in ficolin-1.  Ficolin-1 is released from neutrophil granules by stimulation with fMLP or PMA, and the majority becomes associated with the surface membrane of the cells and can be detected by flow cytometry. [GOC:mec, PMID:19741154]","GO:0101002","Highly exocytosable gelatinase-poor granules found in neutrophils and rich in ficolin-1.  Ficolin-1 is released from neutrophil granules by stimulation with fMLP or PMA, and the majority becomes associated with the surface membrane of the cells and can be detected by flow cytometry. [GOC:mec, PMID:19741154]","0.376387487386478","1","0.059221919380382","-0.460202670636532","-1.06773271768185","15","c(""ASAH1"", ""ALDOC"", ""SRP14"", ""CD93"", ""STBD1"", ""HSPA1B"", ""C1orf35"")"
"892","8098","8098",NA,NA,"GOCC_FICOLIN_1_RICH_GRANULE_LUMEN","GO:1904813","Any membrane-enclosed lumen that is part of a ficolin-1-rich granule. [GO_REF:0000064, GOC:TermGenie, PMID:23650620]","GO:1904813","Any membrane-enclosed lumen that is part of a ficolin-1-rich granule. [GO_REF:0000064, GOC:TermGenie, PMID:23650620]","0.220966084275437","1","0.0873098257637931","-0.528008743312635","-1.18714556653264","12","c(""ASAH1"", ""ALDOC"", ""SRP14"")"
"893","8124","8124",NA,NA,"GOCC_GOLGI_APPARATUS","GO:0005794","A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways. [ISBN:0198506732]","GO:0005794","A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways. [ISBN:0198506732]","0.855144855144855","1","0.0187775930480379","-0.329443811247598","-0.879164728297325","90","c(""CHST13"", ""MGAT5B"", ""CHST6"", ""AP1AR"", ""TGM4"", ""MIF4GD"", ""NLRP5"", ""ERGIC2"", ""ST8SIA2"", ""TRIP10"", ""F5"", ""GALNT15"", ""TAF11"", ""BET1"", ""B3GNT8"", ""GALNTL5"", ""SLA2"", ""CUL3"", ""MVB12A"", ""CTSC"", ""ECE2"", ""OSBPL11"", ""ATG9A"", ""ITM2C"", ""SART1"", ""YIPF4"", ""GALNT1"", ""F9"", ""QPCTL"", ""MAPK15"", ""INPP5E"", ""GCNT1"", ""SLC35E1"", ""SNAPIN"", ""TNFRSF1A"", ""VPS45"", ""TMEM192"", ""OPTN"", ""TMEM30A"", ""FAM3C"")"
"894","8125","8125",NA,NA,"GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT","GO:0098791","A compartment that consists of a lumen and an enclosing membrane, and is part of the Golgi apparatus. [GOC:dos]","GO:0098791","A compartment that consists of a lumen and an enclosing membrane, and is part of the Golgi apparatus. [GOC:dos]","0.900602409638554","1","0.0155348639580133","-0.307169306271185","-0.736244211075087","21","c(""CHST6"", ""BET1"", ""ATG9A"", ""YIPF4"", ""GALNT1"", ""INPP5E"", ""GCNT1"", ""OPTN"", ""CDH1"", ""GOLGA8B"")"
"895","8133","8133",NA,NA,"GOCC_GOLGI_MEMBRANE","GO:0000139","The lipid bilayer surrounding any of the compartments of the Golgi apparatus. [GOC:mah]","GO:0000139","The lipid bilayer surrounding any of the compartments of the Golgi apparatus. [GOC:mah]","0.826173826173826","1","0.0209275853209046","-0.329361448715438","-0.840369108069541","38","c(""CHST13"", ""MGAT5B"", ""CHST6"", ""ST8SIA2"", ""GALNT15"", ""BET1"", ""B3GNT8"", ""ECE2"", ""ATG9A"", ""GALNT1"", ""QPCTL"", ""INPP5E"", ""GCNT1"", ""SNAPIN"", ""TNFRSF1A"", ""VPS45"", ""OPTN"")"
"896","8134","8134",NA,NA,"GOCC_GOLGI_STACK","GO:0005795","The set of thin, flattened membrane-bounded compartments, called cisternae, that form the central portion of the Golgi complex. The stack usually comprises cis, medial, and trans cisternae; the cis- and trans-Golgi networks are not considered part of the stack. [GOC:mah, ISBN:0815316194]","GO:0005795","The set of thin, flattened membrane-bounded compartments, called cisternae, that form the central portion of the Golgi complex. The stack usually comprises cis, medial, and trans cisternae; the cis- and trans-Golgi networks are not considered part of the stack. [GOC:mah, ISBN:0815316194]","0.862683438155136","1","0.0212181723861707","-0.336095692284702","-0.732282488371948","10","c(""BET1"", ""GALNT1"", ""INPP5E"", ""GCNT1"")"
"897","8188","8188",NA,NA,"GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON","GO:0045111","Cytoskeletal structure made from intermediate filaments, typically organized in the cytosol as an extended system that stretches from the nuclear envelope to the plasma membrane. Some intermediate filaments run parallel to the cell surface, while others traverse the cytosol; together they form an internal framework that helps support the shape and resilience of the cell. [ISBN:0716731363]","GO:0045111","Cytoskeletal structure made from intermediate filaments, typically organized in the cytosol as an extended system that stretches from the nuclear envelope to the plasma membrane. Some intermediate filaments run parallel to the cell surface, while others traverse the cytosol; together they form an internal framework that helps support the shape and resilience of the cell. [ISBN:0716731363]","0.262054507337526","1","0.0791316651768349","-0.530334650384763","-1.15548870862841","10","c(""ZNF175"", ""KRT78"", ""MNS1"", ""CARMIL2"", ""MDN1"", ""KRT8"")"
"898","8191","8191",NA,NA,"GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX","GO:0140535","A protein-containing complex located intracellularly. [GOC:pg]","GO:0140535","A protein-containing complex located intracellularly. [GOC:pg]","0.796203796203796","1","0.0230827802358481","-0.339074972329828","-0.873633439860305","46","c(""FMR1"", ""DTL"", ""DCAF16"", ""FEM1A"", ""GPR37"", ""RAD51"", ""TAF11"", ""CBX2"", ""SPOP"", ""BRAP"", ""CUL3"", ""TAF5"", ""KAT7"", ""DDB2"", ""PIGV"", ""PRR5"", ""PRKACB"", ""FBXL16"", ""TXNL1"", ""FBXL15"", ""ERCC3"", ""FBXO33"")"
"899","8200","8200",NA,NA,"GOCC_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE","GO:0031300","The component of the organelle membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane. [GOC:dos, GOC:mah]","GO:0031300","The component of the organelle membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane. [GOC:dos, GOC:mah]","0.974899598393574","1","0.00801915843678622","-0.248616018957449","-0.588163019483803","18","c(""BET1"", ""TIMM17B"", ""ELOVL1"", ""FUNDC1"", ""ACER3"", ""SCO2"", ""RAB5B"", ""SGPL1"", ""SLC25A17"", ""TPST1"")"
"900","8214","8214",NA,NA,"GOCC_I_BAND","GO:0031674","A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end. [ISBN:0321204131]","GO:0031674","A region of a sarcomere that appears as a light band on each side of the Z disc, comprising a region of the sarcomere where thin (actin) filaments are not overlapped by thick (myosin) filaments; contains actin, troponin, and tropomyosin; each sarcomere includes half of an I band at each end. [ISBN:0321204131]","0.94655704008222","1","0.0134461833974729","-0.283057468959608","-0.636410710249137","12","c(""SYNPO2L"", ""MYZAP"", ""FLNB"", ""TRIM54"", ""CTNNB1"")"
"901","8227","8227",NA,NA,"GOCC_LARGE_RIBOSOMAL_SUBUNIT","GO:0015934","The larger of the two subunits of a ribosome. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). [ISBN:0198506732]","GO:0015934","The larger of the two subunits of a ribosome. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). [ISBN:0198506732]","0.634171907756813","1","0.0369160593316849","-0.419094350356564","-0.91311927164411","10","RPL8"
"902","8231","8231",NA,NA,"GOCC_LATE_ENDOSOME","GO:0005770","A prelysosomal endocytic organelle differentiated from early endosomes by lower lumenal pH and different protein composition. Late endosomes are more spherical than early endosomes and are mostly juxtanuclear, being concentrated near the microtubule organizing center. [NIF_Subcellular:nlx_subcell_20090702, PMID:11964142, PMID:2557062]","GO:0005770","A prelysosomal endocytic organelle differentiated from early endosomes by lower lumenal pH and different protein composition. Late endosomes are more spherical than early endosomes and are mostly juxtanuclear, being concentrated near the microtubule organizing center. [NIF_Subcellular:nlx_subcell_20090702, PMID:11964142, PMID:2557062]","0.551204819277108","1","0.0414044273760278","-0.410731620355041","-0.971687790024676","18","c(""AP1AR"", ""VPS29"", ""RHOB"", ""GALNTL5"", ""SLA2"", ""MVB12A"", ""OSBPL11"", ""ATG9A"", ""TF"", ""TMEM192"", ""TMEM30A"")"
"903","8233","8233",NA,NA,"GOCC_LATE_ENDOSOME_MEMBRANE","GO:0031902","The lipid bilayer surrounding a late endosome. [GOC:pz]","GO:0031902","The lipid bilayer surrounding a late endosome. [GOC:pz]","0.650943396226415","1","0.0356933083353341","-0.41331979566846","-0.900537720099967","10","c(""RHOB"", ""GALNTL5"", ""MVB12A"", ""OSBPL11"", ""ATG9A"")"
"904","8234","8234",NA,NA,"GOCC_LEADING_EDGE_MEMBRANE","GO:0031256","The portion of the plasma membrane surrounding the leading edge of a motile cell. [GOC:mah]","GO:0031256","The portion of the plasma membrane surrounding the leading edge of a motile cell. [GOC:mah]","0.958333333333333","1","0.208955027549354","0.243016489056081","0.708243537161442","10","c(""MTMR9"", ""FGD2"", ""THEM4"", ""ATF4"", ""SHISA7"", ""TESC"", ""SH3YL1"", ""CIB1"", ""GABRG1"")"
"905","8257","8257",NA,NA,"GOCC_MEMBRANE_MICRODOMAIN","GO:0098857","A membrane region with a lipid composition that is distinct from that of the membrane regions that surround it. [PMID:20044567, PMID:26253820]","GO:0098857","A membrane region with a lipid composition that is distinct from that of the membrane regions that surround it. [PMID:20044567, PMID:26253820]","0.87991927346115","1","0.0175479783225763","-0.320273582643922","-0.748055398812582","16","c(""BAALC"", ""TGFBR1"", ""DPP4"", ""TNFRSF1A"", ""ARID3C"", ""CDH1"", ""CTNNB1"", ""LYPD6"", ""ATP1A1"", ""NPHS2"")"
"906","8258","8258",NA,NA,"GOCC_MEMBRANE_PROTEIN_COMPLEX","GO:0098796","Any protein complex that is part of a membrane. [GOC:dos]","GO:0098796","Any protein complex that is part of a membrane. [GOC:dos]","0.874125874125874","1","0.0173129588067077","-0.32038457326477","-0.840160975819833","61","c(""FOXRED1"", ""SOCS7"", ""CNIH2"", ""KCNH2"", ""ITGAL"", ""TGFBR1"", ""CD8B"", ""CLIC3"", ""OST4"", ""NOX1"", ""SLC25A31"", ""VPS29"", ""BET1"", ""TIMM17B"", ""SLA2"", ""MVB12A"", ""CLCNKA"", ""GRPEL2"", ""NDUFA4"", ""SOCS3"", ""TF"", ""CNIH3"", ""NDUFB4"", ""KCNMB1"", ""CACNB1"", ""APH1B"", ""CD40"", ""RAMP3"", ""CHRNB3"", ""CDH1"", ""SOCS1"", ""UBXN7"", ""CTNNB1"", ""KCNJ14"", ""ATP1A1"", ""CSF2RA"", ""IL12RB1"", ""GABRG1"", ""OSMR"")"
"907","8278","8278",NA,NA,"GOCC_MIDBODY","GO:0030496","A thin cytoplasmic bridge formed between daughter cells at the end of cytokinesis. The midbody forms where the contractile ring constricts, and may persist for some time before finally breaking to complete cytokinesis. [ISBN:0815316194]","GO:0030496","A thin cytoplasmic bridge formed between daughter cells at the end of cytokinesis. The midbody forms where the contractile ring constricts, and may persist for some time before finally breaking to complete cytokinesis. [ISBN:0815316194]","0.983854692230071","1","0.00745009291296373","-0.239721081628999","-0.556185477192764","15","c(""KIF14"", ""KATNA1"", ""URB2"")"
"908","8329","8329",NA,NA,"GOCC_NEURON_PROJECTION","GO:0043005","A prolongation or process extending from a nerve cell, e.g. an axon or dendrite. [GOC:jl, http://www.cogsci.princeton.edu/~wn/]","GO:0043005","A prolongation or process extending from a nerve cell, e.g. an axon or dendrite. [GOC:jl, http://www.cogsci.princeton.edu/~wn/]","0.584415584415584","1","0.0384786917635432","-0.371505615960979","-0.973468379915634","60","c(""SPTA1"", ""FMR1"", ""SKOR1"", ""BOC"", ""ABHD17C"", ""BAALC"", ""CNIH2"", ""CDK5R1"", ""SLC6A12"")"
